PageNumber,PageCount,ResultCount,ResultDateTime
1,1,3350,2020-11-09T12:06:34.9932171-07:00
stationNum,abbrev,usgsSiteId,measType,measDate,value,flagA,flagB,flagC,flagD,dataSource,modified,measUnit
2139,FREGULCO,09046530,Streamflow,2001-04-05T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-06T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-07T00:00:00.0000000-06:00,2.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-08T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-09T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-10T00:00:00.0000000-06:00,2.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-11T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-12T00:00:00.0000000-06:00,2.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-13T00:00:00.0000000-06:00,2.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-14T00:00:00.0000000-06:00,2.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-15T00:00:00.0000000-06:00,2.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-16T00:00:00.0000000-06:00,2.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-17T00:00:00.0000000-06:00,3.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-18T00:00:00.0000000-06:00,3.800000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-19T00:00:00.0000000-06:00,4.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-20T00:00:00.0000000-06:00,4.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-21T00:00:00.0000000-06:00,4.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-22T00:00:00.0000000-06:00,3.800000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-23T00:00:00.0000000-06:00,3.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-24T00:00:00.0000000-06:00,3.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-25T00:00:00.0000000-06:00,4.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-26T00:00:00.0000000-06:00,4.800000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-27T00:00:00.0000000-06:00,5.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-28T00:00:00.0000000-06:00,6.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-29T00:00:00.0000000-06:00,7.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-04-30T00:00:00.0000000-06:00,8.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-01T00:00:00.0000000-06:00,9.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-02T00:00:00.0000000-06:00,11.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-03T00:00:00.0000000-06:00,9.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-04T00:00:00.0000000-06:00,8.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-05T00:00:00.0000000-06:00,7.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-06T00:00:00.0000000-06:00,6.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-07T00:00:00.0000000-06:00,6.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-08T00:00:00.0000000-06:00,6.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-09T00:00:00.0000000-06:00,7.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-10T00:00:00.0000000-06:00,8.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-11T00:00:00.0000000-06:00,9.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-12T00:00:00.0000000-06:00,12.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-13T00:00:00.0000000-06:00,16.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-14T00:00:00.0000000-06:00,19.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-15T00:00:00.0000000-06:00,24.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-16T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-17T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-18T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-19T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-20T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-21T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-22T00:00:00.0000000-06:00,24.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-23T00:00:00.0000000-06:00,23.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-24T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-25T00:00:00.0000000-06:00,28.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-26T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-27T00:00:00.0000000-06:00,34.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-28T00:00:00.0000000-06:00,37.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-29T00:00:00.0000000-06:00,39.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-30T00:00:00.0000000-06:00,40.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-05-31T00:00:00.0000000-06:00,42.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-01T00:00:00.0000000-06:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-02T00:00:00.0000000-06:00,50.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-03T00:00:00.0000000-06:00,54.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-04T00:00:00.0000000-06:00,51.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-05T00:00:00.0000000-06:00,43.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-06T00:00:00.0000000-06:00,41.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-07T00:00:00.0000000-06:00,45.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-08T00:00:00.0000000-06:00,46.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-09T00:00:00.0000000-06:00,47.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-10T00:00:00.0000000-06:00,44.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-11T00:00:00.0000000-06:00,43.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-12T00:00:00.0000000-06:00,42.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-13T00:00:00.0000000-06:00,39.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-14T00:00:00.0000000-06:00,33.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-15T00:00:00.0000000-06:00,29.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-16T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-17T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-18T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-19T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-20T00:00:00.0000000-06:00,27.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-21T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-22T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-23T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-24T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-25T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-26T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-27T00:00:00.0000000-06:00,27.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-28T00:00:00.0000000-06:00,24.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-29T00:00:00.0000000-06:00,23.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-06-30T00:00:00.0000000-06:00,22.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-01T00:00:00.0000000-06:00,21.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-02T00:00:00.0000000-06:00,20.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-03T00:00:00.0000000-06:00,19.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-04T00:00:00.0000000-06:00,18.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-05T00:00:00.0000000-06:00,18.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-06T00:00:00.0000000-06:00,18.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-07T00:00:00.0000000-06:00,18.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-08T00:00:00.0000000-06:00,21.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-09T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-10T00:00:00.0000000-06:00,25.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-11T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-12T00:00:00.0000000-06:00,33.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-13T00:00:00.0000000-06:00,31.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-14T00:00:00.0000000-06:00,30.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-15T00:00:00.0000000-06:00,26.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-16T00:00:00.0000000-06:00,23.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-17T00:00:00.0000000-06:00,21.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-18T00:00:00.0000000-06:00,19.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-19T00:00:00.0000000-06:00,17.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-20T00:00:00.0000000-06:00,16.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-21T00:00:00.0000000-06:00,16.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-22T00:00:00.0000000-06:00,15.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-23T00:00:00.0000000-06:00,14.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-24T00:00:00.0000000-06:00,13.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-25T00:00:00.0000000-06:00,13.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-26T00:00:00.0000000-06:00,13.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-27T00:00:00.0000000-06:00,13.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-28T00:00:00.0000000-06:00,12.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-29T00:00:00.0000000-06:00,11.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-30T00:00:00.0000000-06:00,11.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-07-31T00:00:00.0000000-06:00,10.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-01T00:00:00.0000000-06:00,11.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-02T00:00:00.0000000-06:00,10.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-03T00:00:00.0000000-06:00,9.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-04T00:00:00.0000000-06:00,9.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-05T00:00:00.0000000-06:00,9.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-06T00:00:00.0000000-06:00,9.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-07T00:00:00.0000000-06:00,9.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-08T00:00:00.0000000-06:00,8.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-09T00:00:00.0000000-06:00,8.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-10T00:00:00.0000000-06:00,8.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-11T00:00:00.0000000-06:00,8.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-12T00:00:00.0000000-06:00,7.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-13T00:00:00.0000000-06:00,7.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-14T00:00:00.0000000-06:00,7.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-15T00:00:00.0000000-06:00,8.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-16T00:00:00.0000000-06:00,7.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-17T00:00:00.0000000-06:00,6.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-18T00:00:00.0000000-06:00,6.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-19T00:00:00.0000000-06:00,6.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-20T00:00:00.0000000-06:00,6.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-21T00:00:00.0000000-06:00,6.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-22T00:00:00.0000000-06:00,6.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-23T00:00:00.0000000-06:00,6.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-24T00:00:00.0000000-06:00,6.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-25T00:00:00.0000000-06:00,5.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-26T00:00:00.0000000-06:00,5.800000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-27T00:00:00.0000000-06:00,5.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-28T00:00:00.0000000-06:00,5.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-29T00:00:00.0000000-06:00,5.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-30T00:00:00.0000000-06:00,5.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-08-31T00:00:00.0000000-06:00,5.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-01T00:00:00.0000000-06:00,6.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-02T00:00:00.0000000-06:00,5.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-03T00:00:00.0000000-06:00,5.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-04T00:00:00.0000000-06:00,5.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-05T00:00:00.0000000-06:00,5.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-06T00:00:00.0000000-06:00,5.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-07T00:00:00.0000000-06:00,5.600000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-08T00:00:00.0000000-06:00,6.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-09T00:00:00.0000000-06:00,6.300000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-10T00:00:00.0000000-06:00,6.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-11T00:00:00.0000000-06:00,6.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-12T00:00:00.0000000-06:00,5.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-13T00:00:00.0000000-06:00,5.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-14T00:00:00.0000000-06:00,8.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-15T00:00:00.0000000-06:00,7.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-16T00:00:00.0000000-06:00,7.000000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-17T00:00:00.0000000-06:00,7.400000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-18T00:00:00.0000000-06:00,7.200000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-19T00:00:00.0000000-06:00,6.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-20T00:00:00.0000000-06:00,6.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-21T00:00:00.0000000-06:00,6.100000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-22T00:00:00.0000000-06:00,5.900000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-23T00:00:00.0000000-06:00,5.700000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
2139,FREGULCO,09046530,Streamflow,2001-09-24T00:00:00.0000000-06:00,5.500000,A,,,,USGS,2015-06-17T11:53:02.5930000-06:00,cfs
